,sentinel_image,image,mask1,max_val_swir_nir,num_fire_pixels_mask1
9943,T12TUQ_20200813T181931,T12TUQ_20200813T181931_20m_stack_p00258.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00258.tif,8604,0
9944,T52VFQ_20200821T023551,T52VFQ_20200821T023551_20m_stack_p00378.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00378.tif,4084,0
9945,T49WFM_20200825T035541,T49WFM_20200825T035541_20m_stack_p00419.tif,T49WFM_20200825T035541_20m_stack_maskf_p00419.tif,8815,0
9946,T37MCM_20200823T072619,T37MCM_20200823T072619_20m_stack_p00240.tif,T37MCM_20200823T072619_20m_stack_maskf_p00240.tif,6044,0
9947,T50TLK_20200810T030551,T50TLK_20200810T030551_20m_stack_p00472.tif,T50TLK_20200810T030551_20m_stack_maskf_p00472.tif,5054,0
9948,T37MCM_20200823T072619,T37MCM_20200823T072619_20m_stack_p00159.tif,T37MCM_20200823T072619_20m_stack_maskf_p00159.tif,10291,0
9949,T36LWL_20200821T073621,T36LWL_20200821T073621_20m_stack_p00284.tif,T36LWL_20200821T073621_20m_stack_maskf_p00284.tif,11401,10
9950,T36LWL_20200821T073621,T36LWL_20200821T073621_20m_stack_p00017.tif,T36LWL_20200821T073621_20m_stack_maskf_p00017.tif,0,0
9951,T21LVK_20200802T141051,T21LVK_20200802T141051_20m_stack_p00245.tif,T21LVK_20200802T141051_20m_stack_maskf_p00245.tif,5123,0
9952,T22MEA_20200806T135121,T22MEA_20200806T135121_20m_stack_p00252.tif,T22MEA_20200806T135121_20m_stack_maskf_p00252.tif,6866,0
9953,T39UXT_20200823T072619,T39UXT_20200823T072619_20m_stack_p00322.tif,T39UXT_20200823T072619_20m_stack_maskf_p00322.tif,12878,0
9954,T43TGH_20200825T053651,T43TGH_20200825T053651_20m_stack_p00274.tif,T43TGH_20200825T053651_20m_stack_maskf_p00274.tif,5744,0
9955,T39UXT_20200823T072619,T39UXT_20200823T072619_20m_stack_p00148.tif,T39UXT_20200823T072619_20m_stack_maskf_p00148.tif,10354,0
9956,T20JQR_20200827T141049,T20JQR_20200827T141049_20m_stack_p00032.tif,T20JQR_20200827T141049_20m_stack_maskf_p00032.tif,11211,0
9957,T47RPJ_20200827T034539,T47RPJ_20200827T034539_20m_stack_p00478.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00478.tif,12058,0
9958,T20JQR_20200827T141049,T20JQR_20200827T141049_20m_stack_p00017.tif,T20JQR_20200827T141049_20m_stack_maskf_p00017.tif,7525,0
9959,T21WXU_20200825T153911,T21WXU_20200825T153911_20m_stack_p00435.tif,T21WXU_20200825T153911_20m_stack_maskf_p00435.tif,10636,0
9960,T37TEN_20200808T081609,T37TEN_20200808T081609_20m_stack_p00128.tif,T37TEN_20200808T081609_20m_stack_maskf_p00128.tif,5218,0
9961,T43TGH_20200825T053651,T43TGH_20200825T053651_20m_stack_p00253.tif,T43TGH_20200825T053651_20m_stack_maskf_p00253.tif,6199,0
9962,T21WXU_20200825T153911,T21WXU_20200825T153911_20m_stack_p00045.tif,T21WXU_20200825T153911_20m_stack_maskf_p00045.tif,6648,0
9963,T19FDA_20200827T141049,T19FDA_20200827T141049_20m_stack_p00294.tif,T19FDA_20200827T141049_20m_stack_maskf_p00294.tif,7410,0
9964,T39TWN_20200823T072619,T39TWN_20200823T072619_20m_stack_p00095.tif,T39TWN_20200823T072619_20m_stack_maskf_p00095.tif,7059,0
9965,T43TGH_20200825T053651,T43TGH_20200825T053651_20m_stack_p00124.tif,T43TGH_20200825T053651_20m_stack_maskf_p00124.tif,4934,0
9966,T37MCM_20200823T072619,T37MCM_20200823T072619_20m_stack_p00154.tif,T37MCM_20200823T072619_20m_stack_maskf_p00154.tif,12675,0
9967,T47RPJ_20200827T034539,T47RPJ_20200827T034539_20m_stack_p00007.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00007.tif,6217,0
9968,T37MCM_20200823T072619,T37MCM_20200823T072619_20m_stack_p00242.tif,T37MCM_20200823T072619_20m_stack_maskf_p00242.tif,9642,0
9969,T19FDA_20200827T141049,T19FDA_20200827T141049_20m_stack_p00146.tif,T19FDA_20200827T141049_20m_stack_maskf_p00146.tif,8939,0
9970,T37MCM_20200823T072619,T37MCM_20200823T072619_20m_stack_p00410.tif,T37MCM_20200823T072619_20m_stack_maskf_p00410.tif,14085,0
9971,T16SCD_20200815T162839,T16SCD_20200815T162839_20m_stack_p00262.tif,T16SCD_20200815T162839_20m_stack_maskf_p00262.tif,9753,0
9972,T22MEA_20200806T135121,T22MEA_20200806T135121_20m_stack_p00029.tif,T22MEA_20200806T135121_20m_stack_maskf_p00029.tif,5310,0
9973,T30UYC_20200821T105631,T30UYC_20200821T105631_20m_stack_p00201.tif,T30UYC_20200821T105631_20m_stack_maskf_p00201.tif,11533,0
9974,T52LFL_20200812T013719,T52LFL_20200812T013719_20m_stack_p00245.tif,T52LFL_20200812T013719_20m_stack_maskf_p00245.tif,9187,0
9975,T21LVK_20200802T141051,T21LVK_20200802T141051_20m_stack_p00090.tif,T21LVK_20200802T141051_20m_stack_maskf_p00090.tif,5083,0
9976,T12TUQ_20200813T181931,T12TUQ_20200813T181931_20m_stack_p00228.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00228.tif,5426,0
9977,T19FDA_20200827T141049,T19FDA_20200827T141049_20m_stack_p00366.tif,T19FDA_20200827T141049_20m_stack_maskf_p00366.tif,7453,0
9978,T38SPA_20200823T072619,T38SPA_20200823T072619_20m_stack_p00318.tif,T38SPA_20200823T072619_20m_stack_maskf_p00318.tif,6066,0
9979,T39UXT_20200823T072619,T39UXT_20200823T072619_20m_stack_p00127.tif,T39UXT_20200823T072619_20m_stack_maskf_p00127.tif,14230,0
9980,T20JQR_20200827T141049,T20JQR_20200827T141049_20m_stack_p00111.tif,T20JQR_20200827T141049_20m_stack_maskf_p00111.tif,3697,0
9981,T21WXU_20200825T153911,T21WXU_20200825T153911_20m_stack_p00157.tif,T21WXU_20200825T153911_20m_stack_maskf_p00157.tif,4877,0
9982,T43TGH_20200825T053651,T43TGH_20200825T053651_20m_stack_p00202.tif,T43TGH_20200825T053651_20m_stack_maskf_p00202.tif,5346,0
9983,T19FDA_20200827T141049,T19FDA_20200827T141049_20m_stack_p00443.tif,T19FDA_20200827T141049_20m_stack_maskf_p00443.tif,5265,0
9984,T12TUQ_20200813T181931,T12TUQ_20200813T181931_20m_stack_p00027.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00027.tif,4834,0
9985,T12TUQ_20200813T181931,T12TUQ_20200813T181931_20m_stack_p00092.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00092.tif,11957,0
9986,T47RPJ_20200827T034539,T47RPJ_20200827T034539_20m_stack_p00287.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00287.tif,5581,0
9987,T43TGH_20200825T053651,T43TGH_20200825T053651_20m_stack_p00362.tif,T43TGH_20200825T053651_20m_stack_maskf_p00362.tif,5164,0
9988,T55HGV_20200827T000251,T55HGV_20200827T000251_20m_stack_p00416.tif,T55HGV_20200827T000251_20m_stack_maskf_p00416.tif,143,0
9989,T39TWN_20200823T072619,T39TWN_20200823T072619_20m_stack_p00053.tif,T39TWN_20200823T072619_20m_stack_maskf_p00053.tif,10562,0
9990,T43VED_20200812T061639,T43VED_20200812T061639_20m_stack_p00133.tif,T43VED_20200812T061639_20m_stack_maskf_p00133.tif,4237,0
9991,T47RPJ_20200827T034539,T47RPJ_20200827T034539_20m_stack_p00084.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00084.tif,15732,0
9992,T39UXT_20200823T072619,T39UXT_20200823T072619_20m_stack_p00047.tif,T39UXT_20200823T072619_20m_stack_maskf_p00047.tif,15819,0
9993,T39TWN_20200823T072619,T39TWN_20200823T072619_20m_stack_p00181.tif,T39TWN_20200823T072619_20m_stack_maskf_p00181.tif,10281,0
9994,T21LVK_20200802T141051,T21LVK_20200802T141051_20m_stack_p00472.tif,T21LVK_20200802T141051_20m_stack_maskf_p00472.tif,4205,0
9995,T38SPA_20200823T072619,T38SPA_20200823T072619_20m_stack_p00159.tif,T38SPA_20200823T072619_20m_stack_maskf_p00159.tif,7084,0
9996,T37TEN_20200808T081609,T37TEN_20200808T081609_20m_stack_p00163.tif,T37TEN_20200808T081609_20m_stack_maskf_p00163.tif,9272,0
9997,T38SPA_20200823T072619,T38SPA_20200823T072619_20m_stack_p00020.tif,T38SPA_20200823T072619_20m_stack_maskf_p00020.tif,5776,0
9998,T21LVK_20200802T141051,T21LVK_20200802T141051_20m_stack_p00062.tif,T21LVK_20200802T141051_20m_stack_maskf_p00062.tif,5927,0
9999,T21WXU_20200825T153911,T21WXU_20200825T153911_20m_stack_p00068.tif,T21WXU_20200825T153911_20m_stack_maskf_p00068.tif,6336,0
10000,T52WES_20200812T025549,T52WES_20200812T025549_20m_stack_p00436.tif,T52WES_20200812T025549_20m_stack_maskf_p00436.tif,9830,0
10001,T49WFM_20200825T035541,T49WFM_20200825T035541_20m_stack_p00082.tif,T49WFM_20200825T035541_20m_stack_maskf_p00082.tif,6780,0
10002,T30PYB_20200827T102559,T30PYB_20200827T102559_20m_stack_p00106.tif,T30PYB_20200827T102559_20m_stack_maskf_p00106.tif,7012,0
10003,T21WXU_20200825T153911,T21WXU_20200825T153911_20m_stack_p00336.tif,T21WXU_20200825T153911_20m_stack_maskf_p00336.tif,9512,0
10004,T38SPA_20200823T072619,T38SPA_20200823T072619_20m_stack_p00411.tif,T38SPA_20200823T072619_20m_stack_maskf_p00411.tif,5638,0
10005,T43VED_20200812T061639,T43VED_20200812T061639_20m_stack_p00139.tif,T43VED_20200812T061639_20m_stack_maskf_p00139.tif,4273,0
10006,T19FDA_20200827T141049,T19FDA_20200827T141049_20m_stack_p00234.tif,T19FDA_20200827T141049_20m_stack_maskf_p00234.tif,9715,0
10007,T55HGV_20200827T000251,T55HGV_20200827T000251_20m_stack_p00226.tif,T55HGV_20200827T000251_20m_stack_maskf_p00226.tif,6762,0
10008,T30PYB_20200827T102559,T30PYB_20200827T102559_20m_stack_p00169.tif,T30PYB_20200827T102559_20m_stack_maskf_p00169.tif,5515,0
10009,T37TEN_20200808T081609,T37TEN_20200808T081609_20m_stack_p00299.tif,T37TEN_20200808T081609_20m_stack_maskf_p00299.tif,10885,0
10010,T36LWL_20200821T073621,T36LWL_20200821T073621_20m_stack_p00324.tif,T36LWL_20200821T073621_20m_stack_maskf_p00324.tif,10889,4
10011,T19FDA_20200827T141049,T19FDA_20200827T141049_20m_stack_p00377.tif,T19FDA_20200827T141049_20m_stack_maskf_p00377.tif,6087,0
10012,T49WFM_20200825T035541,T49WFM_20200825T035541_20m_stack_p00212.tif,T49WFM_20200825T035541_20m_stack_maskf_p00212.tif,9912,0
10013,T37TEN_20200808T081609,T37TEN_20200808T081609_20m_stack_p00280.tif,T37TEN_20200808T081609_20m_stack_maskf_p00280.tif,15001,0
10014,T43TGH_20200825T053651,T43TGH_20200825T053651_20m_stack_p00303.tif,T43TGH_20200825T053651_20m_stack_maskf_p00303.tif,5964,0
10015,T30UYC_20200821T105631,T30UYC_20200821T105631_20m_stack_p00029.tif,T30UYC_20200821T105631_20m_stack_maskf_p00029.tif,8603,0
10016,T21LVK_20200802T141051,T21LVK_20200802T141051_20m_stack_p00250.tif,T21LVK_20200802T141051_20m_stack_maskf_p00250.tif,5016,0
10017,T43TGH_20200825T053651,T43TGH_20200825T053651_20m_stack_p00259.tif,T43TGH_20200825T053651_20m_stack_maskf_p00259.tif,5876,0
10018,T52VFQ_20200821T023551,T52VFQ_20200821T023551_20m_stack_p00180.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00180.tif,3769,0
10019,T20JQR_20200827T141049,T20JQR_20200827T141049_20m_stack_p00316.tif,T20JQR_20200827T141049_20m_stack_maskf_p00316.tif,4319,0
10020,T12TUQ_20200813T181931,T12TUQ_20200813T181931_20m_stack_p00378.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00378.tif,7499,0
10021,T52LFL_20200812T013719,T52LFL_20200812T013719_20m_stack_p00095.tif,T52LFL_20200812T013719_20m_stack_maskf_p00095.tif,5441,0
10022,T19FDA_20200827T141049,T19FDA_20200827T141049_20m_stack_p00347.tif,T19FDA_20200827T141049_20m_stack_maskf_p00347.tif,7374,0
10023,T39UXT_20200823T072619,T39UXT_20200823T072619_20m_stack_p00345.tif,T39UXT_20200823T072619_20m_stack_maskf_p00345.tif,14269,0
10024,T55HGV_20200827T000251,T55HGV_20200827T000251_20m_stack_p00452.tif,T55HGV_20200827T000251_20m_stack_maskf_p00452.tif,134,0
10025,T52LFL_20200812T013719,T52LFL_20200812T013719_20m_stack_p00108.tif,T52LFL_20200812T013719_20m_stack_maskf_p00108.tif,7665,0
10026,T22MEA_20200806T135121,T22MEA_20200806T135121_20m_stack_p00471.tif,T22MEA_20200806T135121_20m_stack_maskf_p00471.tif,0,0
10027,T39UXT_20200823T072619,T39UXT_20200823T072619_20m_stack_p00108.tif,T39UXT_20200823T072619_20m_stack_maskf_p00108.tif,12317,0
10028,T43TGH_20200825T053651,T43TGH_20200825T053651_20m_stack_p00381.tif,T43TGH_20200825T053651_20m_stack_maskf_p00381.tif,4562,0
10029,T22MEA_20200806T135121,T22MEA_20200806T135121_20m_stack_p00268.tif,T22MEA_20200806T135121_20m_stack_maskf_p00268.tif,4900,0
10030,T43TGH_20200825T053651,T43TGH_20200825T053651_20m_stack_p00459.tif,T43TGH_20200825T053651_20m_stack_maskf_p00459.tif,10109,0
10031,T52LFL_20200812T013719,T52LFL_20200812T013719_20m_stack_p00048.tif,T52LFL_20200812T013719_20m_stack_maskf_p00048.tif,1211,0
10032,T52VFQ_20200821T023551,T52VFQ_20200821T023551_20m_stack_p00175.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00175.tif,3426,0
10033,T52VFQ_20200821T023551,T52VFQ_20200821T023551_20m_stack_p00257.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00257.tif,3548,0
10034,T30SUG_20200821T105631,T30SUG_20200821T105631_20m_stack_p00012.tif,T30SUG_20200821T105631_20m_stack_maskf_p00012.tif,8123,25
10035,T39UXT_20200823T072619,T39UXT_20200823T072619_20m_stack_p00225.tif,T39UXT_20200823T072619_20m_stack_maskf_p00225.tif,13341,0
10036,T21LVK_20200802T141051,T21LVK_20200802T141051_20m_stack_p00154.tif,T21LVK_20200802T141051_20m_stack_maskf_p00154.tif,4750,0
10037,T50TLK_20200810T030551,T50TLK_20200810T030551_20m_stack_p00265.tif,T50TLK_20200810T030551_20m_stack_maskf_p00265.tif,5147,0
10038,T49WFM_20200825T035541,T49WFM_20200825T035541_20m_stack_p00397.tif,T49WFM_20200825T035541_20m_stack_maskf_p00397.tif,10766,0
10039,T16SCD_20200815T162839,T16SCD_20200815T162839_20m_stack_p00339.tif,T16SCD_20200815T162839_20m_stack_maskf_p00339.tif,8498,0
10040,T21WXU_20200825T153911,T21WXU_20200825T153911_20m_stack_p00164.tif,T21WXU_20200825T153911_20m_stack_maskf_p00164.tif,9573,0
10041,T52VFQ_20200821T023551,T52VFQ_20200821T023551_20m_stack_p00321.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00321.tif,3572,0
10042,T52VFQ_20200821T023551,T52VFQ_20200821T023551_20m_stack_p00314.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00314.tif,3658,0
10043,T30UYC_20200821T105631,T30UYC_20200821T105631_20m_stack_p00191.tif,T30UYC_20200821T105631_20m_stack_maskf_p00191.tif,9962,0
10044,T50TLK_20200810T030551,T50TLK_20200810T030551_20m_stack_p00296.tif,T50TLK_20200810T030551_20m_stack_maskf_p00296.tif,6827,0
10045,T47RPJ_20200827T034539,T47RPJ_20200827T034539_20m_stack_p00127.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00127.tif,5537,0
10046,T16SCD_20200815T162839,T16SCD_20200815T162839_20m_stack_p00301.tif,T16SCD_20200815T162839_20m_stack_maskf_p00301.tif,8489,0
10047,T52WES_20200812T025549,T52WES_20200812T025549_20m_stack_p00253.tif,T52WES_20200812T025549_20m_stack_maskf_p00253.tif,13539,0
10048,T22MEA_20200806T135121,T22MEA_20200806T135121_20m_stack_p00167.tif,T22MEA_20200806T135121_20m_stack_maskf_p00167.tif,5124,0
10049,T55HGV_20200827T000251,T55HGV_20200827T000251_20m_stack_p00287.tif,T55HGV_20200827T000251_20m_stack_maskf_p00287.tif,23389,10
10050,T30SUG_20200821T105631,T30SUG_20200821T105631_20m_stack_p00403.tif,T30SUG_20200821T105631_20m_stack_maskf_p00403.tif,6827,0
10051,T21LVK_20200802T141051,T21LVK_20200802T141051_20m_stack_p00475.tif,T21LVK_20200802T141051_20m_stack_maskf_p00475.tif,4808,0
10052,T30SUG_20200821T105631,T30SUG_20200821T105631_20m_stack_p00236.tif,T30SUG_20200821T105631_20m_stack_maskf_p00236.tif,6692,0
10053,T21LVK_20200802T141051,T21LVK_20200802T141051_20m_stack_p00268.tif,T21LVK_20200802T141051_20m_stack_maskf_p00268.tif,5153,0
10054,T21LVK_20200802T141051,T21LVK_20200802T141051_20m_stack_p00238.tif,T21LVK_20200802T141051_20m_stack_maskf_p00238.tif,5209,0
10055,T38SPA_20200823T072619,T38SPA_20200823T072619_20m_stack_p00108.tif,T38SPA_20200823T072619_20m_stack_maskf_p00108.tif,5399,0
10056,T30SUG_20200821T105631,T30SUG_20200821T105631_20m_stack_p00309.tif,T30SUG_20200821T105631_20m_stack_maskf_p00309.tif,10967,34
10057,T55HGV_20200827T000251,T55HGV_20200827T000251_20m_stack_p00237.tif,T55HGV_20200827T000251_20m_stack_maskf_p00237.tif,4784,5
10058,T22MEA_20200806T135121,T22MEA_20200806T135121_20m_stack_p00196.tif,T22MEA_20200806T135121_20m_stack_maskf_p00196.tif,4392,0
10059,T30PYB_20200827T102559,T30PYB_20200827T102559_20m_stack_p00468.tif,T30PYB_20200827T102559_20m_stack_maskf_p00468.tif,0,0
10060,T43TGH_20200825T053651,T43TGH_20200825T053651_20m_stack_p00370.tif,T43TGH_20200825T053651_20m_stack_maskf_p00370.tif,9659,0
10061,T21LVK_20200802T141051,T21LVK_20200802T141051_20m_stack_p00301.tif,T21LVK_20200802T141051_20m_stack_maskf_p00301.tif,4812,0
10062,T37TEN_20200808T081609,T37TEN_20200808T081609_20m_stack_p00065.tif,T37TEN_20200808T081609_20m_stack_maskf_p00065.tif,4173,0
10063,T16SCD_20200815T162839,T16SCD_20200815T162839_20m_stack_p00294.tif,T16SCD_20200815T162839_20m_stack_maskf_p00294.tif,13465,11
10064,T35ULR_20200821T092031,T35ULR_20200821T092031_20m_stack_p00214.tif,T35ULR_20200821T092031_20m_stack_maskf_p00214.tif,13781,0
10065,T52LFL_20200812T013719,T52LFL_20200812T013719_20m_stack_p00202.tif,T52LFL_20200812T013719_20m_stack_maskf_p00202.tif,9154,0
10066,T37MCM_20200823T072619,T37MCM_20200823T072619_20m_stack_p00153.tif,T37MCM_20200823T072619_20m_stack_maskf_p00153.tif,13245,0
10067,T30SUG_20200821T105631,T30SUG_20200821T105631_20m_stack_p00456.tif,T30SUG_20200821T105631_20m_stack_maskf_p00456.tif,5985,0
10068,T20JQR_20200827T141049,T20JQR_20200827T141049_20m_stack_p00354.tif,T20JQR_20200827T141049_20m_stack_maskf_p00354.tif,3618,0
10069,T43VED_20200812T061639,T43VED_20200812T061639_20m_stack_p00421.tif,T43VED_20200812T061639_20m_stack_maskf_p00421.tif,4061,0
10070,T47RPJ_20200827T034539,T47RPJ_20200827T034539_20m_stack_p00076.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00076.tif,4428,0
10071,T39TWN_20200823T072619,T39TWN_20200823T072619_20m_stack_p00007.tif,T39TWN_20200823T072619_20m_stack_maskf_p00007.tif,10025,0
10072,T38SPA_20200823T072619,T38SPA_20200823T072619_20m_stack_p00378.tif,T38SPA_20200823T072619_20m_stack_maskf_p00378.tif,5195,0
10073,T39UXT_20200823T072619,T39UXT_20200823T072619_20m_stack_p00075.tif,T39UXT_20200823T072619_20m_stack_maskf_p00075.tif,13599,0
10074,T37MCM_20200823T072619,T37MCM_20200823T072619_20m_stack_p00236.tif,T37MCM_20200823T072619_20m_stack_maskf_p00236.tif,10690,0
10075,T30SUG_20200821T105631,T30SUG_20200821T105631_20m_stack_p00265.tif,T30SUG_20200821T105631_20m_stack_maskf_p00265.tif,9333,28
10076,T39TWN_20200823T072619,T39TWN_20200823T072619_20m_stack_p00179.tif,T39TWN_20200823T072619_20m_stack_maskf_p00179.tif,10004,0
10077,T19FDA_20200827T141049,T19FDA_20200827T141049_20m_stack_p00474.tif,T19FDA_20200827T141049_20m_stack_maskf_p00474.tif,3974,0
10078,T43TGH_20200825T053651,T43TGH_20200825T053651_20m_stack_p00271.tif,T43TGH_20200825T053651_20m_stack_maskf_p00271.tif,4606,0
10079,T52VFQ_20200821T023551,T52VFQ_20200821T023551_20m_stack_p00259.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00259.tif,4706,0
10080,T39TWN_20200823T072619,T39TWN_20200823T072619_20m_stack_p00169.tif,T39TWN_20200823T072619_20m_stack_maskf_p00169.tif,10567,0
10081,T55HGV_20200827T000251,T55HGV_20200827T000251_20m_stack_p00004.tif,T55HGV_20200827T000251_20m_stack_maskf_p00004.tif,4351,0
10082,T22MEA_20200806T135121,T22MEA_20200806T135121_20m_stack_p00462.tif,T22MEA_20200806T135121_20m_stack_maskf_p00462.tif,0,0
10083,T55HGV_20200827T000251,T55HGV_20200827T000251_20m_stack_p00034.tif,T55HGV_20200827T000251_20m_stack_maskf_p00034.tif,5161,0
10084,T47RPJ_20200827T034539,T47RPJ_20200827T034539_20m_stack_p00018.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00018.tif,5732,0
10085,T49WFM_20200825T035541,T49WFM_20200825T035541_20m_stack_p00370.tif,T49WFM_20200825T035541_20m_stack_maskf_p00370.tif,6035,0
10086,T52WES_20200812T025549,T52WES_20200812T025549_20m_stack_p00220.tif,T52WES_20200812T025549_20m_stack_maskf_p00220.tif,6050,0
10087,T52LFL_20200812T013719,T52LFL_20200812T013719_20m_stack_p00147.tif,T52LFL_20200812T013719_20m_stack_maskf_p00147.tif,5133,0
10088,T55HGV_20200827T000251,T55HGV_20200827T000251_20m_stack_p00360.tif,T55HGV_20200827T000251_20m_stack_maskf_p00360.tif,144,0
10089,T35ULR_20200821T092031,T35ULR_20200821T092031_20m_stack_p00013.tif,T35ULR_20200821T092031_20m_stack_maskf_p00013.tif,10551,0
10090,T36LWL_20200821T073621,T36LWL_20200821T073621_20m_stack_p00252.tif,T36LWL_20200821T073621_20m_stack_maskf_p00252.tif,11530,0
10091,T16SCD_20200815T162839,T16SCD_20200815T162839_20m_stack_p00053.tif,T16SCD_20200815T162839_20m_stack_maskf_p00053.tif,8082,0
10092,T12TUQ_20200813T181931,T12TUQ_20200813T181931_20m_stack_p00312.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00312.tif,6109,0
10093,T37MCM_20200823T072619,T37MCM_20200823T072619_20m_stack_p00155.tif,T37MCM_20200823T072619_20m_stack_maskf_p00155.tif,13098,0
10094,T19FDA_20200827T141049,T19FDA_20200827T141049_20m_stack_p00327.tif,T19FDA_20200827T141049_20m_stack_maskf_p00327.tif,9076,0
10095,T22MEA_20200806T135121,T22MEA_20200806T135121_20m_stack_p00020.tif,T22MEA_20200806T135121_20m_stack_maskf_p00020.tif,4793,0
10096,T38SPA_20200823T072619,T38SPA_20200823T072619_20m_stack_p00365.tif,T38SPA_20200823T072619_20m_stack_maskf_p00365.tif,5375,0
10097,T52WES_20200812T025549,T52WES_20200812T025549_20m_stack_p00102.tif,T52WES_20200812T025549_20m_stack_maskf_p00102.tif,13907,0
10098,T22MEA_20200806T135121,T22MEA_20200806T135121_20m_stack_p00325.tif,T22MEA_20200806T135121_20m_stack_maskf_p00325.tif,4918,0
10099,T36LWL_20200821T073621,T36LWL_20200821T073621_20m_stack_p00186.tif,T36LWL_20200821T073621_20m_stack_maskf_p00186.tif,8542,0
10100,T19FDA_20200827T141049,T19FDA_20200827T141049_20m_stack_p00025.tif,T19FDA_20200827T141049_20m_stack_maskf_p00025.tif,4646,0
10101,T50TLK_20200810T030551,T50TLK_20200810T030551_20m_stack_p00292.tif,T50TLK_20200810T030551_20m_stack_maskf_p00292.tif,12292,0
10102,T37TEN_20200808T081609,T37TEN_20200808T081609_20m_stack_p00459.tif,T37TEN_20200808T081609_20m_stack_maskf_p00459.tif,5086,0
10103,T30UYC_20200821T105631,T30UYC_20200821T105631_20m_stack_p00409.tif,T30UYC_20200821T105631_20m_stack_maskf_p00409.tif,5410,0
10104,T35ULR_20200821T092031,T35ULR_20200821T092031_20m_stack_p00092.tif,T35ULR_20200821T092031_20m_stack_maskf_p00092.tif,12264,0
10105,T19FDA_20200827T141049,T19FDA_20200827T141049_20m_stack_p00280.tif,T19FDA_20200827T141049_20m_stack_maskf_p00280.tif,9286,0
10106,T37TEN_20200808T081609,T37TEN_20200808T081609_20m_stack_p00107.tif,T37TEN_20200808T081609_20m_stack_maskf_p00107.tif,6344,3
10107,T16SCD_20200815T162839,T16SCD_20200815T162839_20m_stack_p00066.tif,T16SCD_20200815T162839_20m_stack_maskf_p00066.tif,8554,0
10108,T37MCM_20200823T072619,T37MCM_20200823T072619_20m_stack_p00118.tif,T37MCM_20200823T072619_20m_stack_maskf_p00118.tif,12826,0
10109,T37MCM_20200823T072619,T37MCM_20200823T072619_20m_stack_p00330.tif,T37MCM_20200823T072619_20m_stack_maskf_p00330.tif,14328,0
